Text,Label1,Label2
"RT @papuamuslim95 Jika terwujud, duet Gubernur DKI Jakarta Anies Baswedan dan Ketua Umum Partai Demokrat Agus Harimurti Yudhoyono (AHY) untuk Pemilihan Presiden (Pilpres) 2024 dinilai bakal mendapat dukungan dari tiga politikus senior berpengaruh. https://t.co/J27hPx49Vl",6,1
RT @Sagita_Star Nama Menteri BUMN @erickthohir dinilai sangat berpotensi menentukan kemenangan pada Pilpres 2024 mendatang. Erick Thohir dinilai mampu mendongkrak suara pasangannya. Sosok Erick Thohir menjadi salah satu cawapres yg paling potensial mendongkrak suara duetnya. #BangkitBersamaET https://t.co/LlxQGgW21r,2,1
RT @Ramay4na Ayo kita jaga budaya Indonesia Komitmen & kepedulian kang @erickthohir dalam melestarikan budaya tradisional Sunda & mengajak elemen bangsa junjung tinggi spirit bangsa Sejml kelompok seni Jawa Barat deklarasi dukungan dalam kontestasi Pilpres 2024 #BangkitBersamaET https://t.co/v4ERysZH7M,2,1
"RT @twuicei Menteri Erick Thohir dinilai mampu mendongkrak suara pasanganny. Figur cawapres akan sgt berpengaruh untuk memenangkan panggung kontestasi Pilpres 2024. Pasalny, untuk pilpres mendatang tidak diikuti oleh incumbent atau petahana #BangkitBersamaET @erickthohir https://t.co/ZcsDMTbgNA",2,1
"RT @abi_sasaLL Banyak masyarakat serta kaum milenial menghendaki maju sebagai CAPRES di Pilpres 2024,mengingat prestasi yg cemerlang. Hal ini bisa trliht ketika PUTRA TERBAIK Jawa Barat menteri BUMN @erickthohir menghadiri Pertemuan dengan Relawan Jawa Barat di Lewis Heritage #BangkitBersamaET https://t.co/J9K3atjRPp",2,1
"RT @mahasiswigenz Bohir wan ngibul, pendukung Taliban & oportunis Mulai playing victim kaya si kebo https://t.co/sMSU7MiJtt",4,2
"RT @FirzaHusainID Segudang prestasi ditorehkan Menteri BUMN Erick Thohir, di antaranya, bangkitkan ekonomi saat pandemi, ciptakan lapangan kerja, tingkatkan laba BUMN, sapu bersih korupsi, dll. Tak heran akhirnya segala lapisan masyarakat memberi dukungan kpdnya di Pilpres 2024. #BangkitBersamaET https://t.co/iMkm0cVLzF",2,1
"RT @FirzaHusainID Banyak pengamat menilai Menteri BUMN Erick Thohir berpotensi raih dukungan maju dlm Pilpres 2024. Hal ini disebabkan krn sosok Erick Thohir adalah figur potensial dari kalangan non partai. Yup, hebatnya lagi pa @erickthohir bisa menjadi penentu kemenangan ?????? #BangkitBersamaET https://t.co/yC2f7kvWv2",2,1
"RT @ChusnulCh__ Disaat buzzer Anies ga ada hentinya sebar hoax, deklarasi dukungan kpd pak @ganjarpranowo juga ga ada hentinya. Kali ini dari Emak-Emak Militan di Kecamatan Jatiwangi, Kabupaten Majalengka bersama sahabat Ganjar deklarasi Dukung Ganjar di pilpres 2024. Yg benar pilih Ganjar.?? https://t.co/EnIQUYmBe2",1,1
"hahahahaaa bs saja bapak, sepertinya bisa jadi tuh.",0,3
"RT @wisatasenja Menteri BUMN Pak Erick Thohir menghadiri ""Pertemuan dengan Relawan Jawa Barat"" di Lewis Heritage dimana masyarakat mendukung penuh Pak Erick Thohir, sebagai Capres potensial pilihan rakyat di Pilpres 2024 mendatang. @erickthohir #BangkitBersamaET https://t.co/B1Ri2uvocw",2,1
"RT @patualanggaAsse Mantan Wapres, Jusuf Kalla (JK) menyatakan dukungannya kepada Anies Baswedan untuk maju dalam Pilpres 2024, ia juga yakin Anies memiliki elektabilitas yang mumpuni untuk bersaing dengan calon lainnya. https://t.co/Z2K620Oe3t",4,1
"RT @keuangannews_id Marwan Batubara: Jangan-jangan Pemenang Pilpres 2024, Mendapat Dukungan Konsorsium 303! https://t.co/zFDutPwL2W",0,2
"RT @keuangannews_id Marwan Batubara: Jangan-jangan Pemenang Pilpres 2024, Mendapat Dukungan Konsorsium 303! https://t.co/zFDutPwL2W",0,2
"Menteri BUMN Pak Erick Thohir menghadiri ""Pertemuan dengan Relawan Jawa Barat"" di Lewis Heritage dimana masyarakat mendukung penuh Pak Erick Thohir, sebagai Capres potensial pilihan rakyat di Pilpres 2024 mendatang. @erickthohir #BangkitBersamaET https://t.co/B1Ri2uvocw",2,1
"RT @raibily Jelang pilpres 2024 yang makin deket, lagi rame rang orang pada posting di Twitter para jagoannya masing² Ily sih lbh optimis Indonesia semakin maju kalo pak @ganjarpranowo & @erickthohir jadi penerima tongkat estafet kepemimpinan dari pak @jokowi ???? https://t.co/cpAHN6B1N6",3,1
"RT @ChusnulCh__ Disaat buzzer Anies ga ada hentinya sebar hoax, deklarasi dukungan kpd pak @ganjarpranowo juga ga ada hentinya. Kali ini dari Emak-Emak Militan di Kecamatan Jatiwangi, Kabupaten Majalengka bersama sahabat Ganjar deklarasi Dukung Ganjar di pilpres 2024. Yg benar pilih Ganjar.?? https://t.co/EnIQUYmBe2",1,1
"RT @ChusnulCh__ Disaat buzzer Anies ga ada hentinya sebar hoax, deklarasi dukungan kpd pak @ganjarpranowo juga ga ada hentinya. Kali ini dari Emak-Emak Militan di Kecamatan Jatiwangi, Kabupaten Majalengka bersama sahabat Ganjar deklarasi Dukung Ganjar di pilpres 2024. Yg benar pilih Ganjar.?? https://t.co/EnIQUYmBe2",1,1
"RT @keuangannews_id Marwan Batubara: Jangan-jangan Pemenang Pilpres 2024, Mendapat Dukungan Konsorsium 303! https://t.co/zFDutPwL2W",0,2
RT @Sagita_Star Nama Menteri BUMN @erickthohir dinilai sangat berpotensi menentukan kemenangan pada Pilpres 2024 mendatang. Erick Thohir dinilai mampu mendongkrak suara pasangannya. Sosok Erick Thohir menjadi salah satu cawapres yg paling potensial mendongkrak suara duetnya. #BangkitBersamaET https://t.co/LlxQGgW21r,2,1
RT @mantanBCL Aku sih iyesss pak @ganjarpranowo duet dengan pak @erickthohir di pilpres 2024 nanti. Erick Thohir #BangkitBersamaET https://t.co/mHBMcBCNzM,3,1
"RT @keuangannews_id Marwan Batubara: Jangan-jangan Pemenang Pilpres 2024, Mendapat Dukungan Konsorsium 303! https://t.co/zFDutPwL2W",0,2
"RT @NandaBaskarani Erick Thohir berpotensi meraih dukungan maju dalam Pilpres 2024, banyak pengamat menilainya sebagai figur cawapres paling potensial dari kalangan non partai politik. Menteri BUMN @erickthohir bisa menjadi sosok yang menentukan kemenangan capres 2024. #BangkitBersamaET https://t.co/4OvLLib6e8",2,1
"RT @raibily Jelang pilpres 2024 yang makin deket, lagi rame rang orang pada posting di Twitter para jagoannya masing² Ily sih lbh optimis Indonesia semakin maju kalo pak @ganjarpranowo & @erickthohir jadi penerima tongkat estafet kepemimpinan dari pak @jokowi ???? https://t.co/cpAHN6B1N6",2,1
RT @Lilcomons Erick Thohir berpotensi raih dukungan maju dalam Pilpres 2024. @erickthohir sebagai figur cawapres paling potensial dari non kalangan partai dan bisa menjadi sang penentu kemenangan Capres 2024. #BangkitBersamaET https://t.co/McJmM5viC3,2,1
"RT @keuangannews_id Marwan Batubara: Jangan-jangan Pemenang Pilpres 2024, Mendapat Dukungan Konsorsium 303! https://t.co/zFDutPwL2W",0,2
Jusuf Kalla: Banyak kritik dan tekanan kpd Anies di medsos dan sering direndahkan. Krn dianiaya Rakyat akan memilih dan mendukung Anies dalam Pilpres 2024. https://t.co/2o5QxeMcun @tawali9999 @BossToukeeIsa @hayder_imron @dehadaud @_Goentoer_ @kangmirdja @mudabdab @KodratArief,4,1
"RT @MusaRudy_Stpl Mantap nih!!!... Rilis terbaru hasil survei Charta Politika Indonesia menempatkan pasangan @ganjarpranowo dan @erickthohir jadi duet terkuat pilihan rakyat dalam simulasi Pilpres 2024 dengan perolehan angka 35, 8 persen... #BangkitBersamaET https://t.co/hv1w1gX2aG",3,1
"RT @keuangannews_id Marwan Batubara: Jangan-jangan Pemenang Pilpres 2024, Mendapat Dukungan Konsorsium 303! https://t.co/zFDutPwL2W",0,2
"Mantan Wapres, Jusuf Kalla (JK) menyatakan dukungannya kepada Anies Baswedan untuk maju dalam Pilpres 2024, ia juga yakin Anies memiliki elektabilitas yang mumpuni untuk bersaing dengan calon lainnya. https://t.co/Z2K620Oe3t",4,1
"RT @papuamuslim95 Jika terwujud, duet Gubernur DKI Jakarta Anies Baswedan dan Ketua Umum Partai Demokrat Agus Harimurti Yudhoyono (AHY) untuk Pemilihan Presiden (Pilpres) 2024 dinilai bakal mendapat dukungan dari tiga politikus senior berpengaruh. https://t.co/J27hPx49Vl",6,1
"RT @papuamuslim95 Jika terwujud, duet Gubernur DKI Jakarta Anies Baswedan dan Ketua Umum Partai Demokrat Agus Harimurti Yudhoyono (AHY) untuk Pemilihan Presiden (Pilpres) 2024 dinilai bakal mendapat dukungan dari tiga politikus senior berpengaruh. https://t.co/J27hPx49Vl",6,1
"RT @gwabdeeeee Untuk pasangan @ganjarpranowo - @erickthohir berada di angka 35,8 persen loh.. sebagai pasangan calon presiden dan calon wakil presiden diprediksi bakal terealisasi pada Pilpres 2024. Apalagi keduanya saat ini merupakan pemimpin strategis. Setuju gakk??? #BangkitBersamaET https://t.co/YCOgngDNi7",3,1
"RT @keuangannews_id Marwan Batubara: Jangan-jangan Pemenang Pilpres 2024, Mendapat Dukungan Konsorsium 303! https://t.co/zFDutPwL2W",0,2
"RT @ChusnulCh__ Disaat buzzer Anies ga ada hentinya sebar hoax, deklarasi dukungan kpd pak @ganjarpranowo juga ga ada hentinya. Kali ini dari Emak-Emak Militan di Kecamatan Jatiwangi, Kabupaten Majalengka bersama sahabat Ganjar deklarasi Dukung Ganjar di pilpres 2024. Yg benar pilih Ganjar.?? https://t.co/EnIQUYmBe2",2,2
"RT @keuangannews_id Marwan Batubara: Jangan-jangan Pemenang Pilpres 2024, Mendapat Dukungan Konsorsium 303! https://t.co/zFDutPwL2W",0,2
RT @GEMPITA2024 9 Kiai Khos Jateng Doakan Kesuksesan Prabowo-Imin Di Pilpres 2024. @cakimiNOW @prabowo @DPP_PKB @Gerindra @EmHasanuddin @MuzaniGerindra @Jazilul_Fawaid @Don_dasco @SyaifulHooda @masfaisolriza @zainul_munas @NjosAziz @purmawan1 https://t.co/z3sMNx2LZW,9,1
RT @GEMPITA2024 Doa Kyai Khos Untuk Kemenangan Probowo Muhaimin Pilpres 2024 ?? ???? ????? ?? ???? ???? @DPP_PKB @Gerindra @EmHasanuddin @MuzaniGerindra @Jazilul_Fawaid @Don_dasco @SyaifulHooda @masfaisolriza @zainul_munas @NjosAziz @purmawan1 https://t.co/brluxTiMZY,9,1
RT @mantanBCL Aku sih iyesss pak @ganjarpranowo duet dengan pak @erickthohir di pilpres 2024 nanti. Erick Thohir #BangkitBersamaET https://t.co/mHBMcBCNzM,3,1
"Di Muktamar Persis, Prabowo Sebut Ridwan Kamil Harus Diperhitungkan, Sinyal untuk Pilpres 2024? https://t.co/rVHoGYUhCz",14,1
"@mochamadarip TANPA MENJUAL AGAMA. .... ?!?!? """"MUSTAHIL"""" Karena SUDAH MERASAKAN SUKSES dalam PILGUB D.K.I. & INGIN MENGULANG nya di PILPRES 2024. !!!!! -- Waspada -- Waspada -- Waspadaaa !!!!!",4,2
RT @AchmadAnnama Airlangga Hartarto-Ridwan Kamil Diusung Partai Golkar (KIB) Gimana Min? Akur? 4 Alasan Airlangga Hartarto Harus Jadikan Ridwan Kamil Cawapres di Pilpres 2024 https://t.co/VOdnyQkIPP https://t.co/hOaxs9qNTt,15,1
RT @terbucinz DUA TOKOH INI SALING MELENGKAPI DAN SANGAT IDEAL JIKA DISANDINGKAN. Semoga Pak @ganjarpranowo dan Pak @erickthohir bisa disandingkan di pilpres 2024. Sesuai keinginan rakyat Indonesia. https://t.co/pHt4bjGTdh,3,1
"RT @MarahIchsan ""Survei SMRC: PDIP Bisa Menang Pilpres 2024 Bila Ganjar Jadi Capres"" https://t.co/tnFpr2q0cn",1,1
"RT @keuangannews_id Marwan Batubara: Jangan-jangan Pemenang Pilpres 2024, Mendapat Dukungan Konsorsium 303! https://t.co/zFDutPwL2W",0,2
"@YoutubeILC Kalau sampai nanti hari H pilpres 2024 hasil poling tdk sesuai harapan RAKYAT, artinya KECURANGAN KEMBALI TERJADI, maka MATA BATIN bapak SBY itu bkan asal NGOMONG, tpi bsa jdi mengarah k sana karena kta tau DONATUR CHINA tdk bkl mau klo ANIES jdi RI 1, kmrn bru ktemu GOLKAR",4,2
"RT @papuamuslim95 Jika terwujud, duet Gubernur DKI Jakarta Anies Baswedan dan Ketua Umum Partai Demokrat Agus Harimurti Yudhoyono (AHY) untuk Pemilihan Presiden (Pilpres) 2024 dinilai bakal mendapat dukungan dari tiga politikus senior berpengaruh. https://t.co/J27hPx49Vl",6,1
"RT @keuangannews_id Marwan Batubara: Jangan-jangan Pemenang Pilpres 2024, Mendapat Dukungan Konsorsium 303! https://t.co/zFDutPwL2W",0,2
Poling poling menuju pilpres 2024,0,3
"RT @CryptoKuta Akademisi Univ.Brawijaya Andy Fefta Wijaya : Menteri BUMN @erickthohir bisa MENJADI tokoh PENENTU kemenangan Pilpres 2024. Tokoh PENDAMPING capres memegang PERAN penting Meningkatkan ELEKTABILITAS. Dari SURVEI,Erick Thohir MAMPU Meningkatkan Elektabilitas. #BangkitBersamaET https://t.co/0lzwImT5is",2,1
"RT @__RismaWidiono_ Ketua Umum DPP #SahabatGanjar, KH Nahib Shodik menghadiri Istigasah Akbar dan Salawat Akbar untuk @ganjarpranowo Pilpres 2024 di Pondok Pesantren At-Taufiq Al-Istiqlaal, Kecamatan Karangtengah Cianjur, Jumat (23/9/2022). https://t.co/2JUQyCV9Ht https://t.co/mWSClF7ENx",1,1
RT @JokoLipService Rocky Gerung sebut Anies Baswedan tidak di restui Presiden Jokowi maju di Pilpres 2024. Seluruh Genderuwo akan Cegat Anies. https://t.co/FObH8VT9zX,4,2
RT @SartonoHutomo Demokrat: Hasto PDIP yang Bilang Pilpres 2024 Cuma Dua Paslon https://t.co/l4JDQsz0Gb,6,2
"Sirine yang tepat dari bung @faizalassegaf Calon Petarung Pilpres 2024 Banjir Sanjungan, Faizal: Jangan Lupa Tragedi Gatot Nurmantyo 2019 https://t.co/8RK26uRa2I",0,3
"RT @keuangannews_id Marwan Batubara: Jangan-jangan Pemenang Pilpres 2024, Mendapat Dukungan Konsorsium 303! https://t.co/zFDutPwL2W",0,2
"PDIP pantas merosot, abisnya saling menjatuhkan antar kader https://t.co/ryuFZLZ5LL Klik ?? beritanya https://t.co/M9wy8UcV3P",0,2
"RT @keuangannews_id Marwan Batubara: Jangan-jangan Pemenang Pilpres 2024, Mendapat Dukungan Konsorsium 303! https://t.co/zFDutPwL2W",0,2
"RT @ChusnulCh__ Disaat buzzer Anies ga ada hentinya sebar hoax, deklarasi dukungan kpd pak @ganjarpranowo juga ga ada hentinya. Kali ini dari Emak-Emak Militan di Kecamatan Jatiwangi, Kabupaten Majalengka bersama sahabat Ganjar deklarasi Dukung Ganjar di pilpres 2024. Yg benar pilih Ganjar.?? https://t.co/EnIQUYmBe2",1,1
"RT @keuangannews_id Marwan Batubara: Jangan-jangan Pemenang Pilpres 2024, Mendapat Dukungan Konsorsium 303! https://t.co/zFDutPwL2W",0,2
"RT @keuangannews_id Marwan Batubara: Jangan-jangan Pemenang Pilpres 2024, Mendapat Dukungan Konsorsium 303! https://t.co/zFDutPwL2W",0,2
"Calon Petarung Pilpres 2024 Banjir Sanjungan, Faizal: Jangan Lupa Tragedi Gatot Nurmantyo 2019 https://t.co/UfEM5qUxXR #FaizalAssegaf #GatotNurmantyo #Pilpres2024 #PKS",0,3
RT @Sagita_Star Nama Menteri BUMN @erickthohir dinilai sangat berpotensi menentukan kemenangan pada Pilpres 2024 mendatang. Erick Thohir dinilai mampu mendongkrak suara pasangannya. Sosok Erick Thohir menjadi salah satu cawapres yg paling potensial mendongkrak suara duetnya. #BangkitBersamaET https://t.co/LlxQGgW21r,2,1
"RT @keuangannews_id Marwan Batubara: Jangan-jangan Pemenang Pilpres 2024, Mendapat Dukungan Konsorsium 303! https://t.co/zFDutPwL2W",0,2
"RT @keuangannews_id Marwan Batubara: Jangan-jangan Pemenang Pilpres 2024, Mendapat Dukungan Konsorsium 303! https://t.co/zFDutPwL2W",0,2
RT @terbucinz DUA TOKOH INI SALING MELENGKAPI DAN SANGAT IDEAL JIKA DISANDINGKAN. Semoga Pak @ganjarpranowo dan Pak @erickthohir bisa disandingkan di pilpres 2024. Sesuai keinginan rakyat Indonesia. https://t.co/pHt4bjGTdh,3,1
"Menteri BUMN Pak Erick Thohir menghadiri ""Pertemuan dengan Relawan Jawa Barat"" di Lewis Heritage dimana masyarakat mendukung penuh Pak @erickthohir sebagai Capres potensial pilihan rakyat di Pilpres 2024 mendatang. #BangkitBersamaET https://t.co/qlpRw3KmHo",2,1
"RT @keuangannews_id Marwan Batubara: Jangan-jangan Pemenang Pilpres 2024, Mendapat Dukungan Konsorsium 303! https://t.co/zFDutPwL2W",0,2
"RT @mulyana59 Banyak pengamat menilai Cawapres Menteri BUMN @erickthohir paling potensial dari kalangan non-partai, berpotensi raih dukungan maju dalam Pilpres 2024 mendatang. Erick merupakan figur yang sangat tepat untuk melanjutkan estafet kepemimpinan Presiden Jokowi. #BangkitBersamaET https://t.co/kluiroqwtL",2,1
RT @mantanBCL Aku sih iyesss pak @ganjarpranowo duet dengan pak @erickthohir di pilpres 2024 nanti. Erick Thohir #BangkitBersamaET https://t.co/mHBMcBCNzM,3,1
"RT @keuangannews_id Marwan Batubara: Jangan-jangan Pemenang Pilpres 2024, Mendapat Dukungan Konsorsium 303! https://t.co/zFDutPwL2W",0,2
RT @MalikAchmad06 Simulasi Pilpres 2024 menempatkan posisi pasangan @ganjarpranowo dan Menteri BUMN Erick Thohir di posisi teratas. @erickthohir #BangkitBersamaET https://t.co/BVL3vyFNmT,3,1
"RT @keuangannews_id Marwan Batubara: Jangan-jangan Pemenang Pilpres 2024, Mendapat Dukungan Konsorsium 303! https://t.co/zFDutPwL2W",0,2
"RT @mahasiswigenz Bohir wan ngibul, pendukung Taliban & oportunis Mulai playing victim kaya si kebo https://t.co/sMSU7MiJtt",4,2
"RT @__RismaWidiono_ Ketua Umum DPP #SahabatGanjar, KH Nahib Shodik menghadiri Istigasah Akbar dan Salawat Akbar untuk @ganjarpranowo Pilpres 2024 di Pondok Pesantren At-Taufiq Al-Istiqlaal, Kecamatan Karangtengah Cianjur, Jumat (23/9/2022). https://t.co/2JUQyCV9Ht https://t.co/mWSClF7ENx",1,1
"RT @__RismaWidiono_ Sahabat Ganjar menggelar kegiatan berbagi dan bersilaturahmi dgn masyarakat secara serentak di Empat Kota. Jumat (23/9) Selain membagikan sembako, #SahabatGanjar juga melakukan deklarasi dukungan untuk @ganjarpranowo maju sebagai Capres di Pilpres 2024. https://t.co/eTxuXcP9Ur https://t.co/fGOQCuSkx2",1,1
"RT @__RismaWidiono_ Ketua Umum DPP #SahabatGanjar, KH Nahib Shodik menghadiri Istigasah Akbar dan Salawat Akbar untuk @ganjarpranowo Pilpres 2024 di Pondok Pesantren At-Taufiq Al-Istiqlaal, Kecamatan Karangtengah Cianjur, Jumat (23/9/2022). https://t.co/2JUQyCV9Ht https://t.co/mWSClF7ENx",1,1
"RT @ChusnulCh__ Disaat buzzer Anies ga ada hentinya sebar hoax, deklarasi dukungan kpd pak @ganjarpranowo juga ga ada hentinya. Kali ini dari Emak-Emak Militan di Kecamatan Jatiwangi, Kabupaten Majalengka bersama sahabat Ganjar deklarasi Dukung Ganjar di pilpres 2024. Yg benar pilih Ganjar.?? https://t.co/EnIQUYmBe2",1,1
"RT @ChusnulCh__ Disaat buzzer Anies ga ada hentinya sebar hoax, deklarasi dukungan kpd pak @ganjarpranowo juga ga ada hentinya. Kali ini dari Emak-Emak Militan di Kecamatan Jatiwangi, Kabupaten Majalengka bersama sahabat Ganjar deklarasi Dukung Ganjar di pilpres 2024. Yg benar pilih Ganjar.?? https://t.co/EnIQUYmBe2",1,1
"RT @keuangannews_id Marwan Batubara: Jangan-jangan Pemenang Pilpres 2024, Mendapat Dukungan Konsorsium 303! https://t.co/zFDutPwL2W",0,2
"RT @keuangannews_id Marwan Batubara: Jangan-jangan Pemenang Pilpres 2024, Mendapat Dukungan Konsorsium 303! https://t.co/zFDutPwL2W",0,2
RT @mantanBCL Aku sih iyesss pak @ganjarpranowo duet dengan pak @erickthohir di pilpres 2024 nanti. Erick Thohir #BangkitBersamaET https://t.co/mHBMcBCNzM,3,1
"RT @keuangannews_id Marwan Batubara: Jangan-jangan Pemenang Pilpres 2024, Mendapat Dukungan Konsorsium 303! https://t.co/zFDutPwL2W",0,2
"RT @keuangannews_id Marwan Batubara: Jangan-jangan Pemenang Pilpres 2024, Mendapat Dukungan Konsorsium 303! https://t.co/zFDutPwL2W",0,2
"RT @ChusnulCh__ Disaat buzzer Anies ga ada hentinya sebar hoax, deklarasi dukungan kpd pak @ganjarpranowo juga ga ada hentinya. Kali ini dari Emak-Emak Militan di Kecamatan Jatiwangi, Kabupaten Majalengka bersama sahabat Ganjar deklarasi Dukung Ganjar di pilpres 2024. Yg benar pilih Ganjar.?? https://t.co/EnIQUYmBe2",1,1
"RT @raibily Jelang pilpres 2024 yang makin deket, lagi rame rang orang pada posting di Twitter para jagoannya masing² Ily sih lbh optimis Indonesia semakin maju kalo pak @ganjarpranowo & @erickthohir jadi penerima tongkat estafet kepemimpinan dari pak @jokowi ???? https://t.co/cpAHN6B1N6",3,1
"RT @ChusnulCh__ Disaat buzzer Anies ga ada hentinya sebar hoax, deklarasi dukungan kpd pak @ganjarpranowo juga ga ada hentinya. Kali ini dari Emak-Emak Militan di Kecamatan Jatiwangi, Kabupaten Majalengka bersama sahabat Ganjar deklarasi Dukung Ganjar di pilpres 2024. Yg benar pilih Ganjar.?? https://t.co/EnIQUYmBe2",1,1
"RT @keuangannews_id Marwan Batubara: Jangan-jangan Pemenang Pilpres 2024, Mendapat Dukungan Konsorsium 303! https://t.co/zFDutPwL2W",0,2
"RT @03__nakula Ganjar pranowo - Erick Thohir ( GAET) jadi duet terkuat hasil lembaga survei Charta Politika mengalahkan Prabowo - Muhaimin dan Anies - AHY. Wajar jika mereka menang survei dan PilPres 2024 nanti, Keduanya punya kinerja yang baik, anti korupsi dan radikalisme. #BangkitBersamaET https://t.co/pglDMYfqPZ",3,1
"Perang Pilpres 2024, Pakar Sebut Jokowi Diam-Diam Jadi King Maker: Dia Sulit Dibaca https://t.co/EwUlUB1fUW https://t.co/PpMWq8bVTn",10,3
"RT @keuangannews_id Marwan Batubara: Jangan-jangan Pemenang Pilpres 2024, Mendapat Dukungan Konsorsium 303! https://t.co/zFDutPwL2W",0,2
"RT @ChusnulCh__ Disaat buzzer Anies ga ada hentinya sebar hoax, deklarasi dukungan kpd pak @ganjarpranowo juga ga ada hentinya. Kali ini dari Emak-Emak Militan di Kecamatan Jatiwangi, Kabupaten Majalengka bersama sahabat Ganjar deklarasi Dukung Ganjar di pilpres 2024. Yg benar pilih Ganjar.?? https://t.co/EnIQUYmBe2",1,1
"RT @keuangannews_id Marwan Batubara: Jangan-jangan Pemenang Pilpres 2024, Mendapat Dukungan Konsorsium 303! https://t.co/zFDutPwL2W",0,2
"RT @keuangannews_id Marwan Batubara: Jangan-jangan Pemenang Pilpres 2024, Mendapat Dukungan Konsorsium 303! https://t.co/zFDutPwL2W",0,2
Otak atikya begitu..imbalanya posisi polisi di pemerintahan.itu hadiyahnya,0,3
RT @terbucinz DUA TOKOH INI SALING MELENGKAPI DAN SANGAT IDEAL JIKA DISANDINGKAN. Semoga Pak @ganjarpranowo dan Pak @erickthohir bisa disandingkan di pilpres 2024. Sesuai keinginan rakyat Indonesia. https://t.co/pHt4bjGTdh,3,1
